plan_enc,zone_enc,claim_history,policy_year,heat_addon,monthly_earnings,daily_hours,veh_enc,plat_enc,disruption_days_hist,zone_factor,claim_factor,loyalty_factor,base_premium,final_premium,raw_plan,raw_risk_zone,raw_vehicle_type,raw_platform
1,0,0,1,1,29979.086580714593,6.385202850212445,0,0,22,0.85,0.9,1.0,699.0,1101.88,RAKSHAK,SAFE,two_wheeler,Zomato
2,0,0,1,0,29993.582185906085,10.798740836776194,0,2,11,0.85,0.9,1.0,999.0,1231.69,SURAKSHA,SAFE,two_wheeler,Zepto
2,1,0,2,0,21119.661924175663,7.780606824350845,0,1,4,1.0,0.9,0.95,999.0,1056.55,SURAKSHA,MODERATE,two_wheeler,Swiggy
1,1,2,3,0,31428.542989005247,5.277062054187521,0,3,3,1.0,1.15,0.9,699.0,1001.42,RAKSHAK,MODERATE,two_wheeler,Blinkit
2,0,1,1,0,31320.723070338332,7.097466193247475,0,2,14,0.85,1.0,1.0,999.0,1271.14,SURAKSHA,SAFE,two_wheeler,Zepto
1,0,0,1,0,28986.522833724295,9.6730175318875,0,3,20,0.85,0.9,1.0,699.0,1058.84,RAKSHAK,SAFE,two_wheeler,Blinkit
1,2,0,1,1,22737.471432101192,5.2178257113349344,1,2,8,1.25,0.9,1.0,699.0,1112.39,RAKSHAK,HIGH,three_wheeler,Zepto
0,1,2,3,1,16303.155802602912,10.903712371803802,0,3,24,1.0,1.15,0.9,399.0,952.17,SAATHI,MODERATE,two_wheeler,Blinkit
1,0,1,2,0,15793.846530007653,7.580559604063777,3,0,4,0.85,1.0,0.95,699.0,733.61,RAKSHAK,SAFE,ev_two_wheeler,Zomato
1,2,0,3,0,27565.53647808097,7.231810266424668,0,1,24,1.25,0.9,0.9,699.0,1201.69,RAKSHAK,HIGH,two_wheeler,Swiggy
1,1,0,1,0,37885.83991767348,8.173945806327318,0,2,7,1.0,0.9,1.0,699.0,1036.92,RAKSHAK,MODERATE,two_wheeler,Zepto
1,1,1,1,1,36483.676102667,8.568745299476117,0,1,6,1.0,1.0,1.0,699.0,1178.43,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,1,0,2,0,13063.327091948982,11.956753497775521,0,3,8,1.0,0.9,0.95,699.0,859.19,RAKSHAK,MODERATE,two_wheeler,Blinkit
2,1,0,1,1,30318.439383996483,6.203439229115783,0,3,5,1.0,0.9,1.0,999.0,1243.55,SURAKSHA,MODERATE,two_wheeler,Blinkit
0,0,0,3,0,17937.25578272328,4.8407804017091065,0,1,10,0.85,0.9,0.9,399.0,486.5,SAATHI,SAFE,two_wheeler,Swiggy
0,1,0,1,0,15171.553085811202,10.183044619708145,3,3,7,1.0,0.9,1.0,399.0,604.1,SAATHI,MODERATE,ev_two_wheeler,Blinkit
1,1,0,1,0,37524.55437857154,8.433009306866193,0,0,6,1.0,0.9,1.0,699.0,1012.29,RAKSHAK,MODERATE,two_wheeler,Zomato
1,0,1,2,0,38481.74192289772,5.060592619875859,3,0,19,0.85,1.0,0.95,699.0,1014.77,RAKSHAK,SAFE,ev_two_wheeler,Zomato
1,2,1,2,0,38946.2288607268,11.121765364436449,0,0,14,1.25,1.0,0.95,699.0,1360.12,RAKSHAK,HIGH,two_wheeler,Zomato
2,1,0,2,0,36207.15756429834,7.996531707007462,0,3,18,1.0,0.9,0.95,999.0,1355.33,SURAKSHA,MODERATE,two_wheeler,Blinkit
2,1,2,3,0,34616.70020962,6.8511239943992335,0,3,23,1.0,1.15,0.9,999.0,1566.0,SURAKSHA,MODERATE,two_wheeler,Blinkit
1,2,0,1,1,15772.923423665408,6.5184404713645465,2,3,3,1.25,0.9,1.0,699.0,850.67,RAKSHAK,HIGH,bicycle,Blinkit
1,1,1,2,1,36825.23369170196,6.104289420311442,0,0,4,1.0,1.0,0.95,699.0,1077.08,RAKSHAK,MODERATE,two_wheeler,Zomato
1,2,1,3,0,37622.333334026094,6.346789013360716,3,3,4,1.25,1.0,0.9,699.0,1058.18,RAKSHAK,HIGH,ev_two_wheeler,Blinkit
1,1,2,1,1,33885.7924724099,4.828103576049048,0,0,4,1.0,1.15,1.0,699.0,1097.15,RAKSHAK,MODERATE,two_wheeler,Zomato
1,2,2,1,0,39103.154309558755,6.0414578301938455,3,0,8,1.25,1.15,1.0,699.0,1400.09,RAKSHAK,HIGH,ev_two_wheeler,Zomato
1,1,0,2,0,25256.178140633365,8.905362885944935,0,2,22,1.0,0.9,0.95,699.0,1118.94,RAKSHAK,MODERATE,two_wheeler,Zepto
0,1,2,1,0,19966.334872788437,4.376489583015579,3,1,6,1.0,1.15,1.0,399.0,584.77,SAATHI,MODERATE,ev_two_wheeler,Swiggy
2,2,2,2,0,19112.86849837161,11.857081475489203,3,1,15,1.25,1.15,0.95,999.0,1747.9,SURAKSHA,HIGH,ev_two_wheeler,Swiggy
2,1,1,1,1,14218.988971638008,5.5319169192649555,0,0,17,1.0,1.0,1.0,999.0,1292.69,SURAKSHA,MODERATE,two_wheeler,Zomato
2,0,0,1,1,20440.773219498704,4.756450758195106,0,3,0,0.85,0.9,1.0,999.0,890.31,SURAKSHA,SAFE,two_wheeler,Blinkit
2,1,0,2,0,26113.96223295588,8.359053488235148,0,0,7,1.0,0.9,0.95,999.0,1156.14,SURAKSHA,MODERATE,two_wheeler,Zomato
1,2,0,1,1,16438.566552767465,7.899742683711792,0,0,17,1.25,0.9,1.0,699.0,1210.44,RAKSHAK,HIGH,two_wheeler,Zomato
1,0,0,2,0,19187.05656620738,9.711207467172784,0,3,17,0.85,0.9,0.95,699.0,900.45,RAKSHAK,SAFE,two_wheeler,Blinkit
1,0,2,2,0,20980.526585650845,10.941132917761788,0,0,11,0.85,1.15,0.95,699.0,1020.69,RAKSHAK,SAFE,two_wheeler,Zomato
1,1,1,2,0,18617.424527525032,4.7828560217316,1,1,8,1.0,1.0,0.95,699.0,895.38,RAKSHAK,MODERATE,three_wheeler,Swiggy
2,0,0,1,0,31785.99060897015,11.52511999348891,0,2,4,0.85,0.9,1.0,999.0,1108.07,SURAKSHA,SAFE,two_wheeler,Zepto
1,0,0,2,1,38481.692076236905,5.5768483105892175,0,0,23,0.85,0.9,0.95,699.0,1139.78,RAKSHAK,SAFE,two_wheeler,Zomato
1,0,0,2,0,37225.41644747574,9.39349559063691,1,0,11,0.85,0.9,0.95,699.0,983.83,RAKSHAK,SAFE,three_wheeler,Zomato
0,1,0,2,0,28486.68756437425,4.713777344457909,0,0,12,1.0,0.9,0.95,399.0,685.63,SAATHI,MODERATE,two_wheeler,Zomato
2,1,0,3,0,23866.629184860078,9.1989113736206,0,2,15,1.0,0.9,0.9,999.0,1204.35,SURAKSHA,MODERATE,two_wheeler,Zepto
2,1,1,1,0,31309.87855044937,6.411134366130874,0,2,16,1.0,1.0,1.0,999.0,1426.52,SURAKSHA,MODERATE,two_wheeler,Zepto
1,0,0,1,0,14506.565510311584,7.470226195257229,0,3,12,0.85,0.9,1.0,699.0,828.46,RAKSHAK,SAFE,two_wheeler,Blinkit
0,2,2,1,0,15253.056079114496,8.9300323245665,0,1,14,1.25,1.15,1.0,399.0,859.52,SAATHI,HIGH,two_wheeler,Swiggy
1,1,1,1,1,31683.768332110947,5.729007986790098,0,0,20,1.0,1.0,1.0,699.0,1261.36,RAKSHAK,MODERATE,two_wheeler,Zomato
1,2,0,1,0,15567.426007472011,9.114103065450902,2,2,3,1.25,0.9,1.0,699.0,909.08,RAKSHAK,HIGH,bicycle,Zepto
2,1,0,2,0,27019.490726240852,7.497184840360277,2,0,2,1.0,0.9,0.95,999.0,976.49,SURAKSHA,MODERATE,bicycle,Zomato
1,1,1,1,0,19198.690503063128,7.835639825198125,0,2,13,1.0,1.0,1.0,699.0,993.87,RAKSHAK,MODERATE,two_wheeler,Zepto
2,1,1,2,0,34901.316951308305,4.306910890845609,3,3,15,1.0,1.0,0.95,999.0,1307.16,SURAKSHA,MODERATE,ev_two_wheeler,Blinkit
0,1,1,1,1,24508.706708719,6.7437321576006255,0,3,1,1.0,1.0,1.0,399.0,647.13,SAATHI,MODERATE,two_wheeler,Blinkit
1,0,2,2,1,15061.965287065408,7.178330343567246,3,3,22,0.85,1.15,0.95,699.0,1067.45,RAKSHAK,SAFE,ev_two_wheeler,Blinkit
1,2,0,3,1,23336.07690930804,8.050804426246499,0,2,4,1.25,0.9,0.9,699.0,1034.55,RAKSHAK,HIGH,two_wheeler,Zepto
1,0,0,1,0,38924.856716096605,10.157137311069235,0,0,17,0.85,0.9,1.0,699.0,1095.33,RAKSHAK,SAFE,two_wheeler,Zomato
2,0,1,1,0,30418.085841013213,11.672898335970352,0,1,17,0.85,1.0,1.0,999.0,1400.63,SURAKSHA,SAFE,two_wheeler,Swiggy
1,1,0,1,1,16161.73003618078,7.64926992895858,0,2,20,1.0,0.9,1.0,699.0,1026.86,RAKSHAK,MODERATE,two_wheeler,Zepto
1,0,0,3,0,23701.40954627146,9.987250755240304,0,0,5,0.85,0.9,0.9,699.0,731.23,RAKSHAK,SAFE,two_wheeler,Zomato
2,1,0,2,0,29656.483524639218,7.596791248061899,0,1,0,1.0,0.9,0.95,999.0,1077.15,SURAKSHA,MODERATE,two_wheeler,Swiggy
1,0,1,2,0,32177.25613858402,8.002441250836117,0,3,11,0.85,1.0,0.95,699.0,978.92,RAKSHAK,SAFE,two_wheeler,Blinkit
0,1,0,1,0,12233.93171681988,5.348792387472295,0,3,10,1.0,0.9,1.0,399.0,512.05,SAATHI,MODERATE,two_wheeler,Blinkit
2,1,1,2,0,25698.437205729162,7.063499058332937,0,0,15,1.0,1.0,0.95,999.0,1320.04,SURAKSHA,MODERATE,two_wheeler,Zomato
0,0,2,3,1,34692.22439723751,6.994447947250597,2,2,24,0.85,1.15,0.9,399.0,915.1,SAATHI,SAFE,bicycle,Zepto
1,0,0,3,0,30767.11132924206,5.503228710387332,0,1,15,0.85,0.9,0.9,699.0,862.25,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,0,1,0,20975.012670581877,9.955354030506609,3,3,24,0.85,0.9,1.0,699.0,1005.61,RAKSHAK,SAFE,ev_two_wheeler,Blinkit
0,1,1,2,0,36911.24755200662,7.523476565248369,0,2,17,1.0,1.0,0.95,399.0,873.54,SAATHI,MODERATE,two_wheeler,Zepto
0,1,1,1,0,29452.80414525361,4.450666222393918,3,0,21,1.0,1.0,1.0,399.0,761.81,SAATHI,MODERATE,ev_two_wheeler,Zomato
2,2,0,1,0,26407.991255498415,5.601233689994935,0,2,8,1.25,0.9,1.0,999.0,1409.51,SURAKSHA,HIGH,two_wheeler,Zepto
0,2,1,2,0,30742.791862756338,7.8159353230254,0,3,6,1.25,1.0,0.95,399.0,805.59,SAATHI,HIGH,two_wheeler,Blinkit
1,2,0,1,0,31398.433561637445,10.96774079890034,0,1,14,1.25,0.9,1.0,699.0,1248.68,RAKSHAK,HIGH,two_wheeler,Swiggy
1,2,0,2,1,14059.77391804144,4.427476819128137,3,3,2,1.25,0.9,0.95,699.0,870.3,RAKSHAK,HIGH,ev_two_wheeler,Blinkit
0,1,0,2,0,20727.693001798736,6.449913961827203,0,2,0,1.0,0.9,0.95,399.0,516.13,SAATHI,MODERATE,two_wheeler,Zepto
0,2,1,1,0,21631.429816858363,6.218067330793489,0,0,0,1.25,1.0,1.0,399.0,647.88,SAATHI,HIGH,two_wheeler,Zomato
0,0,0,1,0,33336.916189093434,8.29903352355084,0,3,8,0.85,0.9,1.0,399.0,671.53,SAATHI,SAFE,two_wheeler,Blinkit
0,1,0,2,0,29913.70564397183,4.437476966026924,0,0,18,1.0,0.9,0.95,399.0,716.88,SAATHI,MODERATE,two_wheeler,Zomato
0,0,0,1,0,38143.00937172218,8.33909248152351,0,1,7,0.85,0.9,1.0,399.0,661.95,SAATHI,SAFE,two_wheeler,Swiggy
2,1,1,1,0,16590.088186689678,9.887628484121425,0,2,23,1.0,1.0,1.0,999.0,1417.05,SURAKSHA,MODERATE,two_wheeler,Zepto
2,0,1,1,0,16431.92541958246,9.504941273650802,0,3,8,0.85,1.0,1.0,999.0,1107.95,SURAKSHA,SAFE,two_wheeler,Blinkit
1,1,2,1,0,14456.093968159,7.1322967968130335,3,1,24,1.0,1.15,1.0,699.0,1185.06,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
2,1,0,2,0,31845.437705678327,5.991548198374982,2,2,15,1.0,0.9,0.95,999.0,1166.3,SURAKSHA,MODERATE,bicycle,Zepto
1,1,0,3,0,38453.00224588593,7.913729989504725,3,1,18,1.0,0.9,0.9,699.0,1091.66,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
2,1,0,1,0,30263.392166425565,9.817049575055421,0,2,2,1.0,0.9,1.0,999.0,1176.93,SURAKSHA,MODERATE,two_wheeler,Zepto
0,2,0,1,0,32144.879094759213,10.836549312261127,0,1,11,1.25,0.9,1.0,399.0,908.98,SAATHI,HIGH,two_wheeler,Swiggy
2,0,0,1,0,26446.484598711853,6.027950026057523,0,2,0,0.85,0.9,1.0,999.0,922.1,SURAKSHA,SAFE,two_wheeler,Zepto
1,2,1,1,1,38434.65400605021,6.687569227031471,0,2,24,1.25,1.0,1.0,699.0,1523.07,RAKSHAK,HIGH,two_wheeler,Zepto
1,1,0,3,0,24758.503003486574,8.845593923679004,0,2,16,1.0,0.9,0.9,699.0,911.59,RAKSHAK,MODERATE,two_wheeler,Zepto
0,1,1,2,1,25832.32677678056,4.947693640755855,0,3,3,1.0,1.0,0.95,399.0,615.62,SAATHI,MODERATE,two_wheeler,Blinkit
0,1,0,1,0,23494.63796183998,5.850789705601204,0,3,8,1.0,0.9,1.0,399.0,594.39,SAATHI,MODERATE,two_wheeler,Blinkit
0,0,0,3,0,21683.19996866863,6.862729269132266,0,0,6,0.85,0.9,0.9,399.0,521.37,SAATHI,SAFE,two_wheeler,Zomato
1,1,2,2,0,30305.781842772376,7.096400095479096,1,3,3,1.0,1.15,0.95,699.0,1040.01,RAKSHAK,MODERATE,three_wheeler,Blinkit
1,0,0,3,0,23034.34215828089,6.532819478619303,0,2,15,0.85,0.9,0.9,699.0,771.09,RAKSHAK,SAFE,two_wheeler,Zepto
1,2,0,1,1,31769.627209864862,7.923635268158278,0,2,14,1.25,0.9,1.0,699.0,1238.65,RAKSHAK,HIGH,two_wheeler,Zepto
1,1,0,3,0,34289.918711114246,7.158202534173463,2,2,14,1.0,0.9,0.9,699.0,851.84,RAKSHAK,MODERATE,bicycle,Zepto
2,1,0,1,0,31056.326601725483,4.970119146873094,1,2,10,1.0,0.9,1.0,999.0,1237.0,SURAKSHA,MODERATE,three_wheeler,Zepto
1,2,2,1,1,36177.76061295891,10.180180734100356,0,2,0,1.25,1.15,1.0,699.0,1420.15,RAKSHAK,HIGH,two_wheeler,Zepto
0,1,0,1,0,26273.1978732244,8.682087004078772,0,3,5,1.0,0.9,1.0,399.0,691.89,SAATHI,MODERATE,two_wheeler,Blinkit
0,0,1,2,1,19808.413935307017,11.601689646923441,3,0,6,0.85,1.0,0.95,399.0,690.65,SAATHI,SAFE,ev_two_wheeler,Zomato
0,1,0,2,1,16208.697429551125,4.308732495505071,2,1,6,1.0,0.9,0.95,399.0,405.29,SAATHI,MODERATE,bicycle,Swiggy
2,2,0,1,0,37062.80081385484,11.861219291948554,0,2,18,1.25,0.9,1.0,999.0,1727.62,SURAKSHA,HIGH,two_wheeler,Zepto
0,0,0,3,0,32487.747636248245,9.673445630355237,0,2,4,0.85,0.9,0.9,399.0,632.71,SAATHI,SAFE,two_wheeler,Zepto
0,1,1,1,0,15835.50222466678,9.49493194987928,2,2,20,1.0,1.0,1.0,399.0,670.06,SAATHI,MODERATE,bicycle,Zepto
0,0,1,1,0,31748.585991005963,9.88349275113749,0,1,17,0.85,1.0,1.0,399.0,819.4,SAATHI,SAFE,two_wheeler,Swiggy
2,1,1,1,0,13581.535872097498,9.382840302477529,0,3,16,1.0,1.0,1.0,999.0,1334.45,SURAKSHA,MODERATE,two_wheeler,Blinkit
1,0,0,3,0,32242.415882904515,5.649576634041618,0,2,22,0.85,0.9,0.9,699.0,966.27,RAKSHAK,SAFE,two_wheeler,Zepto
1,0,0,2,1,13665.444567034907,8.887260177267173,0,0,18,0.85,0.9,0.95,699.0,937.49,RAKSHAK,SAFE,two_wheeler,Zomato
0,0,1,1,1,26937.397325376194,4.422052918656727,2,1,0,0.85,1.0,1.0,399.0,447.29,SAATHI,SAFE,bicycle,Swiggy
0,1,1,1,0,31764.708451088205,11.293109517882428,0,3,12,1.0,1.0,1.0,399.0,908.17,SAATHI,MODERATE,two_wheeler,Blinkit
1,0,0,2,0,19199.318111963446,11.589232647223925,0,0,20,0.85,0.9,0.95,699.0,921.45,RAKSHAK,SAFE,two_wheeler,Zomato
1,1,1,1,0,19909.96434538701,8.441277838321238,0,1,14,1.0,1.0,1.0,699.0,1029.22,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,2,0,1,0,31125.948105323474,9.285819144873212,3,2,0,1.25,0.9,1.0,699.0,1058.92,RAKSHAK,HIGH,ev_two_wheeler,Zepto
0,0,0,3,0,37349.01119453051,4.6643100624814915,0,3,0,0.85,0.9,0.9,399.0,500.1,SAATHI,SAFE,two_wheeler,Blinkit
0,2,0,3,0,17559.200048309645,7.958627652971361,2,0,1,1.25,0.9,0.9,399.0,492.59,SAATHI,HIGH,bicycle,Zomato
0,1,0,1,0,18781.136476625496,5.373679911789505,0,1,24,1.0,0.9,1.0,399.0,770.15,SAATHI,MODERATE,two_wheeler,Swiggy
1,2,1,1,0,15554.209614876938,11.468923022680752,0,2,3,1.25,1.0,1.0,699.0,1122.0,RAKSHAK,HIGH,two_wheeler,Zepto
1,2,0,1,0,31346.638255502763,7.23318745421645,0,3,15,1.25,0.9,1.0,699.0,1184.16,RAKSHAK,HIGH,two_wheeler,Blinkit
0,1,0,2,0,20552.117450460384,10.250055630262818,0,1,14,1.0,0.9,0.95,399.0,724.26,SAATHI,MODERATE,two_wheeler,Swiggy
2,0,1,1,1,15533.462548734624,9.423159347968703,3,3,20,0.85,1.0,1.0,999.0,1245.66,SURAKSHA,SAFE,ev_two_wheeler,Blinkit
1,1,0,1,0,31195.081375753452,7.489715336960363,1,0,0,1.0,0.9,1.0,699.0,931.09,RAKSHAK,MODERATE,three_wheeler,Zomato
1,0,2,1,0,13579.238017302134,10.946376145290623,0,1,24,0.85,1.15,1.0,699.0,1152.03,RAKSHAK,SAFE,two_wheeler,Swiggy
0,0,0,1,1,26564.48624468308,6.918544770462855,0,3,5,0.85,0.9,1.0,399.0,590.25,SAATHI,SAFE,two_wheeler,Blinkit
0,0,0,2,0,31140.58790621233,4.02273722931178,0,3,0,0.85,0.9,0.95,399.0,433.54,SAATHI,SAFE,two_wheeler,Blinkit
2,0,0,3,0,36498.3033568748,10.486624906898168,0,1,6,0.85,0.9,0.9,999.0,1049.75,SURAKSHA,SAFE,two_wheeler,Swiggy
1,1,1,3,1,16567.210903267005,5.993630164730298,0,3,14,1.0,1.0,0.9,699.0,989.34,RAKSHAK,MODERATE,two_wheeler,Blinkit
1,1,1,1,0,20771.728311869003,8.214074301537721,0,2,20,1.0,1.0,1.0,699.0,1133.41,RAKSHAK,MODERATE,two_wheeler,Zepto
1,0,1,2,0,31161.202212747467,6.8793122897229075,1,1,4,0.85,1.0,0.95,699.0,905.91,RAKSHAK,SAFE,three_wheeler,Swiggy
1,2,1,2,0,18921.743330057732,11.968709818116098,2,3,15,1.25,1.0,0.95,699.0,1172.53,RAKSHAK,HIGH,bicycle,Blinkit
0,0,0,1,0,28934.44933163099,7.841009832113674,2,3,8,0.85,0.9,1.0,399.0,541.82,SAATHI,SAFE,bicycle,Blinkit
1,0,0,3,0,16579.2792310759,4.269197787192213,0,2,16,0.85,0.9,0.9,699.0,722.58,RAKSHAK,SAFE,two_wheeler,Zepto
1,2,1,2,0,37292.431566885265,9.37823063579264,3,2,11,1.25,1.0,0.95,699.0,1256.09,RAKSHAK,HIGH,ev_two_wheeler,Zepto
1,2,0,2,1,35245.391765948,11.649062850738952,0,3,21,1.25,0.9,0.95,699.0,1411.86,RAKSHAK,HIGH,two_wheeler,Blinkit
1,0,1,3,0,34221.70759915627,8.93168702583038,0,3,17,0.85,1.0,0.9,699.0,1051.65,RAKSHAK,SAFE,two_wheeler,Blinkit
1,2,0,3,0,36017.43535442838,7.959862357699688,3,3,6,1.25,0.9,0.9,699.0,1023.81,RAKSHAK,HIGH,ev_two_wheeler,Blinkit
1,1,0,3,1,25008.31740429889,9.954945634431926,0,0,5,1.0,0.9,0.9,699.0,914.02,RAKSHAK,MODERATE,two_wheeler,Zomato
1,0,0,3,0,24953.339614144425,10.280574892508103,0,0,10,0.85,0.9,0.9,699.0,861.95,RAKSHAK,SAFE,two_wheeler,Zomato
0,1,2,2,0,20883.1460605916,6.255436414012486,3,3,20,1.0,1.15,0.95,399.0,787.69,SAATHI,MODERATE,ev_two_wheeler,Blinkit
1,1,0,1,0,26479.384867173252,10.108883836913268,3,3,5,1.0,0.9,1.0,699.0,895.38,RAKSHAK,MODERATE,ev_two_wheeler,Blinkit
1,1,0,1,0,18351.438865113865,8.604008147752472,0,1,7,1.0,0.9,1.0,699.0,869.92,RAKSHAK,MODERATE,two_wheeler,Swiggy
1,0,2,1,0,39314.76521258525,6.665933924405821,0,2,24,0.85,1.15,1.0,699.0,1274.03,RAKSHAK,SAFE,two_wheeler,Zepto
1,2,1,2,0,24597.55787039415,10.8669870380885,1,2,4,1.25,1.0,0.95,699.0,1181.21,RAKSHAK,HIGH,three_wheeler,Zepto
1,2,0,3,1,23870.054980830653,4.5317850416733725,0,1,11,1.25,0.9,0.9,699.0,1013.49,RAKSHAK,HIGH,two_wheeler,Swiggy
2,0,2,3,0,16647.642204908538,9.967138120523858,0,3,4,0.85,1.15,0.9,999.0,1046.16,SURAKSHA,SAFE,two_wheeler,Blinkit
1,1,0,1,0,39604.03633150625,6.469061188191605,3,1,0,1.0,0.9,1.0,699.0,817.69,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
0,0,0,1,0,30312.646174445294,7.3297362482585156,1,3,11,0.85,0.9,1.0,399.0,713.97,SAATHI,SAFE,three_wheeler,Blinkit
1,1,0,1,1,29814.127202741653,9.845472779366212,3,1,12,1.0,0.9,1.0,699.0,1061.79,RAKSHAK,MODERATE,ev_two_wheeler,Swiggy
2,0,1,2,0,38692.96225215915,4.808708753393719,3,2,14,0.85,1.0,0.95,999.0,1228.81,SURAKSHA,SAFE,ev_two_wheeler,Zepto
0,0,0,1,1,32195.221422147093,9.416850929570227,0,1,21,0.85,0.9,1.0,399.0,951.01,SAATHI,SAFE,two_wheeler,Swiggy
2,0,0,1,0,15828.591276418587,10.112294585339775,0,0,8,0.85,0.9,1.0,999.0,1061.22,SURAKSHA,SAFE,two_wheeler,Zomato
0,0,2,3,1,20051.40110391241,6.664697050707816,2,3,23,0.85,1.15,0.9,399.0,704.47,SAATHI,SAFE,bicycle,Blinkit
1,1,2,2,0,34035.12215622878,4.93078759885923,0,1,21,1.0,1.15,0.95,699.0,1231.82,RAKSHAK,MODERATE,two_wheeler,Swiggy
2,2,1,2,0,19061.667260461265,11.647350399696354,3,2,17,1.25,1.0,0.95,999.0,1565.8,SURAKSHA,HIGH,ev_two_wheeler,Zepto
0,1,0,2,0,24435.16414491138,10.250849747161602,2,0,20,1.0,0.9,0.95,399.0,688.76,SAATHI,MODERATE,bicycle,Zomato
1,2,0,2,0,16946.004836373148,6.282891087982837,0,0,20,1.25,0.9,0.95,699.0,1114.49,RAKSHAK,HIGH,two_wheeler,Zomato
1,1,0,1,1,34471.806961761475,10.765668653733817,2,2,11,1.0,0.9,1.0,699.0,1065.16,RAKSHAK,MODERATE,bicycle,Zepto
2,2,0,1,0,13878.624513636605,8.749646263611478,0,0,22,1.25,0.9,1.0,999.0,1504.36,SURAKSHA,HIGH,two_wheeler,Zomato
2,1,0,1,0,20808.283303294364,5.616665320063389,3,2,15,1.0,0.9,1.0,999.0,1177.4,SURAKSHA,MODERATE,ev_two_wheeler,Zepto
1,0,2,1,0,16838.961440780666,6.756047147152506,0,1,19,0.85,1.15,1.0,699.0,1007.88,RAKSHAK,SAFE,two_wheeler,Swiggy
1,0,0,3,0,26366.162114305396,9.365977603774187,0,0,18,0.85,0.9,0.9,699.0,924.5,RAKSHAK,SAFE,two_wheeler,Zomato
0,1,1,2,0,21737.562732924256,8.164164269132115,0,0,2,1.0,1.0,0.95,399.0,580.22,SAATHI,MODERATE,two_wheeler,Zomato
1,2,0,2,0,29927.025618663734,11.019913933851903,3,0,14,1.25,0.9,0.95,699.0,1182.27,RAKSHAK,HIGH,ev_two_wheeler,Zomato
1,1,0,3,1,14735.803710829237,4.1199880030170934,0,2,20,1.0,0.9,0.9,699.0,927.33,RAKSHAK,MODERATE,two_wheeler,Zepto
1,2,2,1,0,30878.149708527115,5.77194839087712,2,0,0,1.25,1.15,1.0,699.0,1108.27,RAKSHAK,HIGH,bicycle,Zomato
1,2,1,1,0,28919.266447633905,10.617265187420987,2,3,12,1.25,1.0,1.0,699.0,1233.42,RAKSHAK,HIGH,bicycle,Blinkit
1,1,0,2,0,17514.701645844198,7.302066562219148,0,3,11,1.0,0.9,0.95,699.0,799.67,RAKSHAK,MODERATE,two_wheeler,Blinkit
1,0,0,1,0,36651.813280460934,7.469789622651368,0,3,5,0.85,0.9,1.0,699.0,875.03,RAKSHAK,SAFE,two_wheeler,Blinkit
0,0,0,1,0,16023.253505157956,9.67946458747397,0,2,18,0.85,0.9,1.0,399.0,683.76,SAATHI,SAFE,two_wheeler,Zepto
0,0,2,1,0,23664.582377957566,9.188216214593623,2,2,22,0.85,1.15,1.0,399.0,751.2,SAATHI,SAFE,bicycle,Zepto
1,1,0,1,0,13768.4947885959,11.30808773464993,0,2,11,1.0,0.9,1.0,699.0,923.28,RAKSHAK,MODERATE,two_wheeler,Zepto
1,2,1,2,0,37367.262578259295,10.908372253371429,2,3,21,1.25,1.0,0.95,699.0,1342.95,RAKSHAK,HIGH,bicycle,Blinkit
2,0,1,3,0,12885.36107064899,6.068004541596752,0,0,15,0.85,1.0,0.9,999.0,1001.36,SURAKSHA,SAFE,two_wheeler,Zomato
1,0,1,3,1,29454.930836757332,9.325723482057125,2,2,23,0.85,1.0,0.9,699.0,1014.21,RAKSHAK,SAFE,bicycle,Zepto
0,1,2,1,0,24543.872730728308,4.96623617946063,0,3,12,1.0,1.15,1.0,399.0,716.06,SAATHI,MODERATE,two_wheeler,Blinkit
1,1,0,2,0,29288.956941570195,10.085290736188853,0,1,4,1.0,0.9,0.95,699.0,890.55,RAKSHAK,MODERATE,two_wheeler,Swiggy
0,0,0,1,0,23693.892164323675,9.893215001798303,3,1,20,0.85,0.9,1.0,399.0,753.9,SAATHI,SAFE,ev_two_wheeler,Swiggy
2,0,1,2,0,23159.658276035574,5.361221129156135,0,2,20,0.85,1.0,0.95,999.0,1178.36,SURAKSHA,SAFE,two_wheeler,Zepto
0,1,2,1,0,21491.157932839,5.144651163338511,1,3,19,1.0,1.15,1.0,399.0,881.93,SAATHI,MODERATE,three_wheeler,Blinkit
1,0,0,1,0,14457.641595456336,9.345445295663241,0,2,4,0.85,0.9,1.0,699.0,725.57,RAKSHAK,SAFE,two_wheeler,Zepto
1,0,0,2,0,25345.37277669513,10.108922391693254,0,3,7,0.85,0.9,0.95,699.0,850.46,RAKSHAK,SAFE,two_wheeler,Blinkit
1,0,1,1,0,13134.256842357012,4.98328946033796,0,3,12,0.85,1.0,1.0,699.0,763.52,RAKSHAK,SAFE,two_wheeler,Blinkit
0,1,0,1,0,21583.436598112894,4.670989908416097,0,3,21,1.0,0.9,1.0,399.0,722.13,SAATHI,MODERATE,two_wheeler,Blinkit
